,温度,湿度,VOC,,,,,,,,
2019/12/18 8:21:42,3213,1795,0029,0001,0006,0001,,,0006,,
2019/12/18 8:21:43,3200,1810,0026,0001,0006,0001,,,0006,,
2019/12/18 8:21:44,3200,1803,0027,0001,0006,0001,,,0006,,
2019/12/18 8:21:45,3201,1799,0038,0001,0006,0001,,,0006,,
2019/12/18 8:21:46,3194,1801,0027,0001,0006,0001,,,0006,,
2019/12/18 8:21:47,3202,1789,0031,0001,0006,0001,,,0006,,
2019/12/18 8:21:48,3209,1817,0026,0001,0006,0001,,,0006,,
2019/12/18 8:21:49,3186,1796,0026,0001,0006,0001,,,0006,,
2019/12/18 8:21:50,3203,1786,0031,0001,0006,0001,,,0006,,
2019/12/18 8:21:51,3207,1806,0034,0001,0006,0001,,,0006,,
2019/12/18 8:21:52,3202,1797,0033,0001,0006,0001,,,0006,,
2019/12/18 8:21:53,3202,1802,0027,0001,0006,0001,,,0006,,
2019/12/18 8:21:54,3205,1800,0030,0001,0006,0001,,,0006,,
2019/12/18 8:21:55,3206,1784,0032,0001,0006,0001,,,0006,,
2019/12/18 8:21:56,3211,1808,0027,0001,0006,0001,,,0006,,
2019/12/18 8:21:57,3200,1805,0026,0001,0005,0001,,,0005,,
2019/12/18 8:21:58,3199,1812,0029,0001,0005,0001,,,0005,,
2019/12/18 8:21:59,3201,1800,0033,0001,0005,0001,,,0005,,
2019/12/18 8:22:00,3207,1806,0032,0001,0005,0001,,,0005,,
2019/12/18 8:22:01,3195,1783,0027,0001,0005,0001,,,0005,,
2019/12/18 8:22:02,3195,1794,0031,0001,0005,0001,,,0005,,
2019/12/18 8:22:03,3209,1804,0033,0001,0005,0001,,,0005,,
2019/12/18 8:22:04,3202,1803,0029,0001,0005,0001,,,0005,,
2019/12/18 8:22:05,3204,1789,0032,0001,0005,0001,,,0005,,
2019/12/18 8:22:06,3204,1800,0033,0001,0005,0001,,,0005,,
2019/12/18 8:22:07,3195,1794,0029,0001,0005,0001,,,0005,,
2019/12/18 8:22:08,3198,1810,0033,0001,0005,0001,,,0005,,
2019/12/18 8:22:09,3212,1782,0032,0001,0005,0001,,,0005,,
2019/12/18 8:22:10,3192,1798,0029,0001,0005,0001,,,0005,,
2019/12/18 8:22:11,3202,1796,0027,0001,0005,0001,,,0005,,
2019/12/18 8:22:12,3201,1817,0025,0001,0005,0001,,,0005,,
2019/12/18 8:22:13,3199,1792,0034,0001,0005,0001,,,0005,,
2019/12/18 8:22:14,3197,1786,0028,0001,0005,0001,,,0005,,
2019/12/18 8:22:15,3204,1801,0030,0001,0005,0001,,,0005,,
2019/12/18 8:22:16,3201,1789,0031,0001,0005,0001,,,0005,,
2019/12/18 8:22:17,3199,1792,0027,0001,0004,0001,,,0004,,
2019/12/18 8:22:18,3197,1794,0027,0001,0004,0001,,,0004,,
2019/12/18 8:22:19,3196,1806,0028,0001,0004,0001,,,0004,,
2019/12/18 8:22:20,3199,1792,0032,0001,0004,0001,,,0004,,
2019/12/18 8:22:21,3190,1807,0031,0001,0004,0001,,,0004,,
2019/12/18 8:22:22,3202,1825,0033,0001,0004,0001,,,0004,,
2019/12/18 8:22:23,3194,1804,0029,0001,0004,0001,,,0004,,
2019/12/18 8:22:24,3204,1799,0035,0001,0004,0001,,,0004,,
2019/12/18 8:22:25,3194,1805,0027,0001,0004,0001,,,0004,,
2019/12/18 8:22:26,3196,1808,0033,0001,0004,0001,,,0004,,
2019/12/18 8:22:27,3199,1797,0026,0001,0004,0001,,,0004,,
2019/12/18 8:22:28,3197,1792,0035,0001,0004,0001,,,0004,,
2019/12/18 8:22:29,3198,1784,0033,0001,0004,0001,,,0004,,
2019/12/18 8:22:30,3198,1792,0027,0001,0004,0001,,,0004,,
2019/12/18 8:22:31,3196,1804,0033,0001,0004,0001,,,0004,,
2019/12/18 8:22:32,3202,1792,0030,0001,0004,0001,,,0004,,
2019/12/18 8:22:33,3202,1800,0029,0001,0004,0001,,,0004,,
2019/12/18 8:22:34,3198,1797,0035,0001,0004,0001,,,0004,,
2019/12/18 8:22:35,3192,1808,0033,0001,0004,0001,,,0004,,
2019/12/18 8:22:36,3201,1800,0031,0001,0004,0001,,,0004,,
2019/12/18 8:22:37,3195,1816,0030,0001,0003,0001,,,0003,,
2019/12/18 8:22:38,3198,1809,0025,0001,0003,0001,,,0003,,
2019/12/18 8:22:39,3199,1800,0027,0001,0003,0001,,,0003,,
2019/12/18 8:22:40,3204,1790,0032,0001,0003,0001,,,0003,,
2019/12/18 8:22:41,3201,1797,0021,0001,0003,0001,,,0003,,
2019/12/18 8:22:42,3198,1800,0024,0001,0003,0001,,,0003,,
2019/12/18 8:22:43,3209,1795,0032,0001,0003,0001,,,0003,,
2019/12/18 8:22:44,3196,1789,0033,0001,0003,0001,,,0003,,
2019/12/18 8:22:45,3198,1794,0029,0001,0003,0001,,,0003,,
2019/12/18 8:22:46,3199,1798,0032,0001,0003,0001,,,0003,,
2019/12/18 8:22:47,3200,1816,0028,0001,0003,0001,,,0003,,
2019/12/18 8:22:48,3195,1797,0033,0001,0003,0001,,,0003,,
2019/12/18 8:22:49,3200,1811,0027,0001,0003,0001,,,0003,,
2019/12/18 8:22:50,3205,1799,0028,0001,0003,0001,,,0003,,
2019/12/18 8:22:51,3201,1809,0030,0001,0003,0001,,,0003,,
2019/12/18 8:22:52,3199,1811,0026,0001,0003,0001,,,0003,,
2019/12/18 8:22:53,3198,1803,0031,0001,0003,0001,,,0003,,
2019/12/18 8:22:54,3205,1799,0033,0001,0003,0001,,,0003,,
2019/12/18 8:22:55,3202,1796,0035,0001,0003,0001,,,0003,,
2019/12/18 8:22:56,3201,1795,0028,0001,0003,0001,,,0003,,
2019/12/18 8:22:57,3200,1797,0028,0001,0002,0001,,,0002,,
2019/12/18 8:22:58,3201,1798,0024,0001,0002,0001,,,0002,,
2019/12/18 8:22:59,3199,1812,0028,0001,0002,0001,,,0002,,
2019/12/18 8:23:00,3200,1793,0033,0001,0002,0001,,,0002,,
2019/12/18 8:23:01,3193,1795,0029,0001,0002,0001,,,0002,,
2019/12/18 8:23:02,3203,1816,0030,0001,0002,0001,,,0002,,
2019/12/18 8:23:03,3205,1798,0028,0001,0002,0001,,,0002,,
2019/12/18 8:23:04,3196,1808,0031,0001,0002,0001,,,0002,,
2019/12/18 8:23:05,3196,1792,0031,0001,0002,0001,,,0002,,
2019/12/18 8:23:06,3195,1806,0030,0001,0002,0001,,,0002,,
2019/12/18 8:23:07,3204,1799,0021,0001,0002,0001,,,0002,,
2019/12/18 8:23:08,3201,1797,0027,0001,0002,0001,,,0002,,
2019/12/18 8:23:09,3204,1817,0034,0001,0002,0001,,,0002,,
2019/12/18 8:23:10,3201,1815,0032,0001,0002,0001,,,0002,,
2019/12/18 8:23:11,3198,1790,0030,0001,0002,0001,,,0002,,
2019/12/18 8:23:12,3193,1793,0029,0001,0002,0001,,,0002,,
2019/12/18 8:23:13,3197,1791,0035,0001,0002,0001,,,0002,,
2019/12/18 8:23:14,3203,1813,0025,0001,0002,0001,,,0002,,
2019/12/18 8:23:15,3195,1794,0028,0001,0002,0001,,,0002,,
2019/12/18 8:23:16,3197,1798,0034,0001,0002,0001,,,0002,,
2019/12/18 8:23:17,3197,1811,0029,0001,0001,0001,,,0001,,
2019/12/18 8:23:18,3194,1807,0035,0001,0001,0001,,,0001,,
2019/12/18 8:23:19,3194,1800,0037,0001,0001,0001,,,0001,,
2019/12/18 8:23:20,3199,1795,0028,0001,0001,0001,,,0001,,
2019/12/18 8:23:21,3200,1814,0028,0001,0001,0001,,,0001,,
2019/12/18 8:23:22,3208,1798,0032,0001,0001,0001,,,0001,,
2019/12/18 8:23:23,3196,1798,0033,0001,0001,0001,,,0001,,
2019/12/18 8:23:24,3194,1805,0026,0001,0001,0001,,,0001,,
2019/12/18 8:23:25,3201,1801,0027,0001,0001,0001,,,0001,,
2019/12/18 8:23:26,3198,1786,0033,0001,0001,0001,,,0001,,
2019/12/18 8:23:27,3198,1786,0031,0001,0001,0001,,,0001,,
2019/12/18 8:23:28,3199,1794,0031,0001,0001,0001,,,0001,,
2019/12/18 8:23:29,3199,1807,0032,0001,0001,0001,,,0001,,
2019/12/18 8:23:30,3191,1808,0033,0001,0001,0001,,,0001,,
2019/12/18 8:23:31,3209,1795,0031,0001,0001,0001,,,0001,,
2019/12/18 8:23:32,3203,1799,0032,0001,0001,0001,,,0001,,
2019/12/18 8:23:33,3205,1799,0033,0001,0001,0001,,,0001,,
2019/12/18 8:23:34,3205,1799,0025,0001,0001,0001,,,0001,,
2019/12/18 8:23:35,3200,1809,0029,0001,0001,0001,,,0001,,
2019/12/18 8:23:36,3194,1818,0030,0001,0001,0001,,,0001,,
2019/12/18 8:23:37,3199,1786,0033,0001,0001,0001,,,0001,,
2019/12/18 8:23:38,3200,1812,0032,0001,0001,0001,,,0001,,
2019/12/18 8:23:39,3204,1808,0030,0001,0001,0001,,,0001,,
2019/12/18 8:23:40,3198,1803,0035,0001,0001,0001,,,0001,,
2019/12/18 8:23:41,3195,1818,0032,0001,0001,0001,,,0001,,
2019/12/18 8:23:42,3208,1793,0030,0001,0001,0001,,,0001,,
2019/12/18 8:23:43,3200,1797,0033,0001,0001,0001,,,0001,,
2019/12/18 8:23:44,3201,1806,0033,0001,0001,0001,,,0001,,
2019/12/18 8:23:45,3206,1796,0031,0001,0001,0001,,,0001,,
2019/12/18 8:23:46,3208,1797,0030,0001,0001,0001,,,0001,,
2019/12/18 8:23:47,3197,1789,0028,0001,0001,0001,,,0001,,
2019/12/18 8:23:48,3198,1812,0034,0001,0001,0001,,,0001,,
2019/12/18 8:23:49,3201,1801,0029,0001,0001,0001,,,0001,,
2019/12/18 8:23:50,3203,1809,0035,0001,0001,0001,,,0001,,
2019/12/18 8:23:51,3198,1799,0032,0001,0001,0001,,,0001,,
2019/12/18 8:23:52,3200,1804,0031,0001,0001,0001,,,0001,,
2019/12/18 8:23:53,3197,1783,0030,0001,0001,0001,,,0001,,
2019/12/18 8:23:54,3199,1810,0032,0001,0001,0001,,,0001,,
2019/12/18 8:23:55,3204,1811,0026,0001,0001,0001,,,0001,,
2019/12/18 8:23:56,3204,1788,0027,0001,0001,0001,,,0001,,
2019/12/18 8:23:57,3201,1798,0029,0001,0001,0001,,,0001,,
2019/12/18 8:23:58,3201,1815,0029,0001,0001,0001,,,0001,,
2019/12/18 8:23:59,3189,1812,0033,0001,0001,0001,,,0001,,
2019/12/18 8:24:00,3197,1792,0034,0001,0001,0001,,,0001,,
2019/12/18 8:24:01,3193,1793,0035,0001,0001,0001,,,0001,,
2019/12/18 8:24:02,3200,1789,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:03,3201,1800,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:04,3190,1800,0030,0001,0001,0001,,,0001,,
2019/12/18 8:24:05,3202,1784,0030,0001,0001,0001,,,0001,,
2019/12/18 8:24:06,3194,1795,0031,0001,0001,0001,,,0001,,
2019/12/18 8:24:07,3196,1789,0031,0001,0001,0001,,,0001,,
2019/12/18 8:24:08,3196,1786,0034,0001,0001,0001,,,0001,,
2019/12/18 8:24:09,3196,1802,0024,0001,0001,0001,,,0001,,
2019/12/18 8:24:10,3206,1817,0033,0001,0001,0001,,,0001,,
2019/12/18 8:24:11,3197,1798,0030,0001,0001,0001,,,0001,,
2019/12/18 8:24:12,3202,1792,0026,0001,0001,0001,,,0001,,
2019/12/18 8:24:13,3194,1811,0033,0001,0001,0001,,,0001,,
2019/12/18 8:24:14,3203,1783,0033,0001,0001,0001,,,0001,,
2019/12/18 8:24:15,3197,1800,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:16,3193,1811,0030,0001,0001,0001,,,0001,,
2019/12/18 8:24:17,3198,1805,0025,0001,0001,0001,,,0001,,
2019/12/18 8:24:18,3201,1792,0035,0001,0001,0001,,,0001,,
2019/12/18 8:24:19,3190,1813,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:20,3204,1788,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:21,3196,1797,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:22,3198,1792,0032,0001,0001,0001,,,0001,,
2019/12/18 8:24:23,3204,1792,0037,0001,0001,0001,,,0001,,
2019/12/18 8:24:24,3199,1817,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:25,3203,1817,0028,0001,0001,0001,,,0001,,
2019/12/18 8:24:26,3209,1818,0032,0001,0001,0001,,,0001,,
2019/12/18 8:24:27,3195,1793,0028,0001,0001,0001,,,0001,,
2019/12/18 8:24:28,3198,1804,0036,0001,0001,0001,,,0001,,
2019/12/18 8:24:29,3201,1794,0032,0001,0001,0001,,,0001,,
2019/12/18 8:24:30,3205,1786,0025,0001,0001,0001,,,0001,,
2019/12/18 8:24:31,3206,1796,0034,0001,0001,0001,,,0001,,
2019/12/18 8:24:32,3189,1785,0027,0001,0001,0001,,,0001,,
2019/12/18 8:24:33,3194,1807,0025,0001,0001,0001,,,0001,,
2019/12/18 8:24:34,3209,1803,0036,0001,0001,0001,,,0001,,
2019/12/18 8:24:35,3200,1803,0034,0001,0001,0001,,,0001,,
2019/12/18 8:24:36,3205,1798,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:37,3199,1806,0030,0001,0001,0001,,,0001,,
2019/12/18 8:24:38,3194,1804,0034,0001,0001,0001,,,0001,,
2019/12/18 8:24:39,3198,1796,0027,0001,0001,0001,,,0001,,
2019/12/18 8:24:40,3198,1799,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:41,3206,1791,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:42,3196,1793,0030,0001,0001,0001,,,0001,,
2019/12/18 8:24:43,3197,1803,0030,0001,0001,0001,,,0001,,
2019/12/18 8:24:44,3206,1815,0033,0001,0001,0001,,,0001,,
2019/12/18 8:24:45,3204,1788,0029,0001,0001,0001,,,0001,,
2019/12/18 8:24:46,3201,1798,0027,0001,0001,0001,,,0001,,
2019/12/18 8:24:47,3199,1789,0032,0001,0001,0001,,,0001,,
2019/12/18 8:24:48,3207,1790,0025,0001,0001,0001,,,0001,,
2019/12/18 8:24:49,3207,1816,0026,0001,0001,0001,,,0001,,
2019/12/18 8:24:50,3209,1786,0034,0001,0001,0001,,,0001,,
2019/12/18 8:24:51,3208,1775,0027,0001,0001,0001,,,0001,,
2019/12/18 8:24:52,3191,1817,0028,0001,0001,0001,,,0001,,
2019/12/18 8:24:53,3199,1800,0031,0001,0001,0001,,,0001,,
2019/12/18 8:24:54,3199,1812,0026,0001,0001,0001,,,0001,,
2019/12/18 8:24:55,3203,1776,0030,0001,0001,0001,,,0001,,
2019/12/18 8:24:56,3206,1795,0031,0001,0001,0001,,,0001,,
2019/12/18 8:24:57,3197,1793,0036,0001,0001,0001,,,0001,,
2019/12/18 8:24:58,3195,1815,0026,0001,0001,0001,,,0001,,
2019/12/18 8:24:59,3200,1800,0033,0001,0001,0001,,,0001,,
2019/12/18 8:25:00,3197,1806,0034,0001,0001,0001,,,0001,,
2019/12/18 8:25:01,3204,1794,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:02,3205,1809,0031,0001,0001,0001,,,0001,,
2019/12/18 8:25:03,3200,1815,0033,0001,0001,0001,,,0001,,
2019/12/18 8:25:04,3206,1792,0031,0001,0001,0001,,,0001,,
2019/12/18 8:25:05,3200,1801,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:06,3197,1805,0035,0001,0001,0001,,,0001,,
2019/12/18 8:25:07,3198,1802,0032,0001,0001,0001,,,0001,,
2019/12/18 8:25:08,3202,1796,0030,0001,0001,0001,,,0001,,
2019/12/18 8:25:09,3192,1800,0032,0001,0001,0001,,,0001,,
2019/12/18 8:25:10,3196,1783,0031,0001,0001,0001,,,0001,,
2019/12/18 8:25:11,3198,1794,0032,0001,0001,0001,,,0001,,
2019/12/18 8:25:12,3201,1818,0031,0001,0001,0001,,,0001,,
2019/12/18 8:25:13,3206,1786,0027,0001,0001,0001,,,0001,,
2019/12/18 8:25:14,3198,1800,0032,0001,0001,0001,,,0001,,
2019/12/18 8:25:15,3209,1814,0035,0001,0001,0001,,,0001,,
2019/12/18 8:25:16,3207,1804,0030,0001,0001,0001,,,0001,,
2019/12/18 8:25:17,3194,1788,0033,0001,0001,0001,,,0001,,
2019/12/18 8:25:18,3199,1800,0025,0001,0001,0001,,,0001,,
2019/12/18 8:25:19,3198,1798,0027,0001,0001,0001,,,0001,,
2019/12/18 8:25:20,3200,1805,0027,0001,0001,0001,,,0001,,
2019/12/18 8:25:21,3197,1808,0028,0001,0001,0001,,,0001,,
2019/12/18 8:25:22,3203,1808,0030,0001,0001,0001,,,0001,,
2019/12/18 8:25:23,3200,1807,0033,0001,0001,0001,,,0001,,
2019/12/18 8:25:24,3187,1798,0030,0001,0001,0001,,,0001,,
2019/12/18 8:25:25,3215,1802,0031,0001,0001,0001,,,0001,,
2019/12/18 8:25:26,3195,1797,0027,0001,0001,0001,,,0001,,
2019/12/18 8:25:27,3090,1802,0031,0001,0001,0001,,,0001,,
2019/12/18 8:25:28,3106,1814,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:29,3093,1806,0034,0001,0001,0001,,,0001,,
2019/12/18 8:25:30,3084,1793,0033,0001,0001,0001,,,0001,,
2019/12/18 8:25:31,3114,1789,0030,0001,0001,0001,,,0001,,
2019/12/18 8:25:32,3095,1797,0027,0001,0001,0001,,,0001,,
2019/12/18 8:25:33,3082,1794,0033,0001,0001,0001,,,0001,,
2019/12/18 8:25:34,3098,1786,0030,0001,0001,0001,,,0001,,
2019/12/18 8:25:35,3110,1789,0037,0001,0001,0001,,,0001,,
2019/12/18 8:25:36,3100,1814,0025,0001,0001,0001,,,0001,,
2019/12/18 8:25:37,3091,1797,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:38,3013,1792,0036,0001,0001,0001,,,0001,,
2019/12/18 8:25:39,3003,1796,0027,0001,0001,0001,,,0001,,
2019/12/18 8:25:40,3024,1781,0025,0001,0001,0001,,,0001,,
2019/12/18 8:25:41,2974,1801,0028,0001,0001,0001,,,0001,,
2019/12/18 8:25:42,3012,1821,0032,0001,0001,0001,,,0001,,
2019/12/18 8:25:43,3000,1804,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:44,3007,1805,0033,0001,0001,0001,,,0001,,
2019/12/18 8:25:45,2981,1793,0028,0001,0001,0001,,,0001,,
2019/12/18 8:25:46,2968,1804,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:47,2993,1811,0031,0001,0001,0001,,,0001,,
2019/12/18 8:25:48,2997,1783,0030,0001,0001,0001,,,0001,,
2019/12/18 8:25:49,2907,1807,0034,0001,0001,0001,,,0001,,
2019/12/18 8:25:50,2905,1795,0024,0001,0001,0001,,,0001,,
2019/12/18 8:25:51,2906,1805,0028,0001,0001,0001,,,0001,,
2019/12/18 8:25:52,2896,1798,0034,0001,0001,0001,,,0001,,
2019/12/18 8:25:53,2887,1798,0026,0001,0001,0001,,,0001,,
2019/12/18 8:25:54,2902,1792,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:55,2930,1800,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:56,2913,1806,0029,0001,0001,0001,,,0001,,
2019/12/18 8:25:57,2878,1801,0028,0001,0001,0001,,,0001,,
2019/12/18 8:25:58,2902,1795,0030,0001,0001,0001,,,0001,,
2019/12/18 8:25:59,2892,1791,0026,0001,0001,0001,,,0001,,
2019/12/18 8:26:00,2792,1789,0030,0001,0001,0001,,,0001,,
2019/12/18 8:26:01,2798,1810,0037,0001,0001,0001,,,0001,,
2019/12/18 8:26:02,2788,1811,0034,0001,0001,0001,,,0001,,
2019/12/18 8:26:03,2788,1794,0034,0001,0001,0001,,,0001,,
2019/12/18 8:26:04,2796,1791,0033,0001,0001,0001,,,0001,,
2019/12/18 8:26:05,2796,1792,0028,0001,0001,0001,,,0001,,
2019/12/18 8:26:06,2795,1797,0028,0001,0001,0001,,,0001,,
2019/12/18 8:26:07,2796,1814,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:08,2799,1796,0026,0001,0001,0001,,,0001,,
2019/12/18 8:26:09,2798,1793,0022,0001,0001,0001,,,0001,,
2019/12/18 8:26:10,2804,1793,0035,0001,0001,0001,,,0001,,
2019/12/18 8:26:11,2707,1797,0033,0001,0001,0001,,,0001,,
2019/12/18 8:26:12,2691,1803,0026,0001,0001,0001,,,0001,,
2019/12/18 8:26:13,2694,1796,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:14,2709,1798,0025,0001,0001,0001,,,0001,,
2019/12/18 8:26:15,2680,1793,0028,0001,0001,0001,,,0001,,
2019/12/18 8:26:16,2695,1799,0032,0001,0001,0001,,,0001,,
2019/12/18 8:26:17,2700,1798,0027,0001,0001,0001,,,0001,,
2019/12/18 8:26:18,2719,1802,0032,0001,0001,0001,,,0001,,
2019/12/18 8:26:19,2694,1800,0028,0001,0001,0001,,,0001,,
2019/12/18 8:26:20,2697,1801,0023,0001,0001,0001,,,0001,,
2019/12/18 8:26:21,2701,1807,0034,0001,0001,0001,,,0001,,
2019/12/18 8:26:22,2579,1802,0030,0001,0001,0001,,,0001,,
2019/12/18 8:26:23,2605,1803,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:24,2586,1806,0033,0001,0001,0001,,,0001,,
2019/12/18 8:26:25,2600,1785,0030,0001,0001,0001,,,0001,,
2019/12/18 8:26:26,2586,1802,0032,0001,0001,0001,,,0001,,
2019/12/18 8:26:27,2611,1818,0037,0001,0001,0001,,,0001,,
2019/12/18 8:26:28,2607,1803,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:29,2592,1802,0032,0001,0001,0001,,,0001,,
2019/12/18 8:26:30,2605,1795,0032,0001,0001,0001,,,0001,,
2019/12/18 8:26:31,2595,1798,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:32,2601,1800,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:33,2507,1802,0033,0001,0001,0001,,,0001,,
2019/12/18 8:26:34,2490,1805,0034,0001,0001,0001,,,0001,,
2019/12/18 8:26:35,2505,1799,0024,0001,0001,0001,,,0001,,
2019/12/18 8:26:36,2513,1795,0030,0001,0001,0001,,,0001,,
2019/12/18 8:26:37,2510,1799,0031,0001,0001,0001,,,0001,,
2019/12/18 8:26:38,2502,1789,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:39,2491,1777,0030,0001,0001,0001,,,0001,,
2019/12/18 8:26:40,2499,1804,0032,0001,0001,0001,,,0001,,
2019/12/18 8:26:41,2504,1812,0031,0001,0001,0001,,,0001,,
2019/12/18 8:26:42,2497,1778,0031,0001,0001,0001,,,0001,,
2019/12/18 8:26:43,2495,1805,0025,0001,0001,0001,,,0001,,
2019/12/18 8:26:44,2397,1797,0028,0001,0001,0001,,,0001,,
2019/12/18 8:26:45,2406,1797,0032,0001,0001,0001,,,0001,,
2019/12/18 8:26:46,2396,1794,0033,0001,0001,0001,,,0001,,
2019/12/18 8:26:47,2400,1800,0031,0001,0001,0001,,,0001,,
2019/12/18 8:26:48,2398,1801,0034,0001,0001,0001,,,0001,,
2019/12/18 8:26:49,2393,1809,0030,0001,0001,0001,,,0001,,
2019/12/18 8:26:50,2394,1795,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:51,2399,1802,0027,0001,0001,0001,,,0001,,
2019/12/18 8:26:52,2395,1799,0029,0001,0001,0001,,,0001,,
2019/12/18 8:26:53,2405,1795,0027,0001,0001,0001,,,0001,,
2019/12/18 8:26:54,2404,1802,0030,0001,0001,0001,,,0001,,
2019/12/18 8:26:55,2282,1796,0033,0001,0001,0001,,,0001,,
2019/12/18 8:26:56,2304,1804,0025,0001,0001,0001,,,0001,,
2019/12/18 8:26:57,2306,1810,0031,0001,0001,0001,,,0001,,
2019/12/18 8:26:58,2311,1793,0033,0001,0001,0001,,,0001,,
2019/12/18 8:26:59,2298,1803,0029,0001,0001,0001,,,0001,,
2019/12/18 8:27:00,2288,1799,0031,0001,0001,0001,,,0001,,
2019/12/18 8:27:01,2294,1794,0026,0001,0001,0001,,,0001,,
2019/12/18 8:27:02,2311,1793,0031,0001,0001,0001,,,0001,,
2019/12/18 8:27:03,2288,1793,0033,0001,0001,0001,,,0001,,
2019/12/18 8:27:04,2297,1815,0036,0001,0001,0001,,,0001,,
2019/12/18 8:27:05,2319,1791,0028,0001,0001,0001,,,0001,,
2019/12/18 8:27:06,2198,1810,0029,0001,0001,0001,,,0001,,
2019/12/18 8:27:07,2190,1795,0030,0001,0001,0001,,,0001,,
2019/12/18 8:27:08,2199,1789,0036,0001,0001,0001,,,0001,,
2019/12/18 8:27:09,2195,1815,0031,0001,0001,0001,,,0001,,
2019/12/18 8:27:10,2207,1805,0030,0001,0001,0001,,,0001,,
2019/12/18 8:27:11,2199,1800,0021,0001,0001,0001,,,0001,,
2019/12/18 8:27:12,2202,1809,0028,0001,0001,0001,,,0001,,
2019/12/18 8:27:13,2186,1804,0027,0001,0001,0001,,,0001,,
2019/12/18 8:27:14,2186,1809,0025,0001,0001,0001,,,0001,,
2019/12/18 8:27:15,2186,1789,0030,0001,0001,0001,,,0001,,
2019/12/18 8:27:16,2207,1813,0028,0001,0001,0001,,,0001,,
2019/12/18 8:27:17,2107,1813,0029,0001,0001,0001,,,0001,,
2019/12/18 8:27:18,2131,1790,0028,0001,0001,0001,,,0001,,
2019/12/18 8:27:19,2096,1792,0029,0001,0001,0001,,,0001,,
2019/12/18 8:27:20,2088,1799,0024,0001,0001,0001,,,0001,,
2019/12/18 8:27:21,2109,1803,0032,0001,0001,0001,,,0001,,
2019/12/18 8:27:22,2109,1811,0025,0001,0001,0001,,,0001,,
2019/12/18 8:27:23,2095,1800,0028,0001,0001,0001,,,0001,,
2019/12/18 8:27:24,2090,1793,0032,0001,0001,0001,,,0001,,
2019/12/18 8:27:25,2106,1791,0029,0001,0001,0001,,,0001,,
2019/12/18 8:27:26,2101,1793,0032,0001,0001,0001,,,0001,,
2019/12/18 8:27:27,2103,1803,0031,0001,0001,0001,,,0001,,
2019/12/18 8:27:28,2014,1797,0036,0001,0001,0001,,,0001,,
2019/12/18 8:27:29,1995,1789,0032,0001,0001,0001,,,0001,,
2019/12/18 8:27:30,1983,1796,0035,0001,0001,0001,,,0001,,
2019/12/18 8:27:31,2005,1779,0027,0001,0001,0001,,,0001,,
2019/12/18 8:27:32,1996,1802,0031,0001,0001,0001,,,0001,,
2019/12/18 8:27:33,1987,1804,0031,0001,0001,0001,,,0001,,
2019/12/18 8:27:34,1997,1821,0028,0001,0001,0001,,,0001,,
2019/12/18 8:27:35,2007,1786,0034,0001,0001,0001,,,0001,,
2019/12/18 8:27:36,1997,1801,0032,0001,0001,0001,,,0001,,
2019/12/18 8:27:37,2011,1794,0029,0001,0001,0001,,,0001,,
2019/12/18 8:27:38,1998,1809,0030,0001,0001,0001,,,0001,,
2019/12/18 8:27:39,1907,1793,0027,0001,0001,0001,,,0001,,
2019/12/18 8:27:40,1899,1791,0030,0001,0001,0001,,,0001,,
2019/12/18 8:27:41,1889,1806,0032,0001,0001,0001,,,0001,,
2019/12/18 8:27:42,1895,1776,0029,0001,0001,0001,,,0001,,
2019/12/18 8:27:43,1915,1798,0026,0001,0001,0001,,,0001,,
2019/12/18 8:27:44,1900,1791,0034,0001,0001,0001,,,0001,,
2019/12/18 8:27:45,1888,1802,0034,0001,0001,0001,,,0001,,
2019/12/18 8:27:46,1895,1803,0028,0001,0001,0001,,,0001,,
2019/12/18 8:27:47,1896,1803,0027,0001,0001,0001,,,0001,,
2019/12/18 8:27:48,1909,1809,0031,0001,0001,0001,,,0001,,
